task_id,domain,criterion_id,criterion_type_normalized,weight,dependent_criteria,descendant_count,direct_score_pp,structural_exposure_pp,description
1265,Consulting,5,Extraction (recall) + Reasoning,Primary objective(s),"[4, 1]",0,7.6923076923076925,7.6923076923076925,Calculates the percentage share of valuation dollars for unicorns for United States as 54.8%.
1265,Consulting,6,Extraction (recall) + Reasoning,Primary objective(s),[],3,7.6923076923076925,30.76923076923077,Identifies the industry with highest average valuation per unicorn as Media & Entertainment.
1265,Consulting,7,Extraction (recall) + Reasoning,Primary objective(s),[6],0,7.6923076923076925,7.6923076923076925,Calculates the average valuation per unicorn for Media & Entertainment as $6B (acceptable value is 6B).
1265,Consulting,8,Extraction (recall) + Reasoning,Primary objective(s),[],0,7.6923076923076925,7.6923076923076925,Calculates the percentage of unicorns that became unicorns since 2021 as 68.5% (acceptable value is 68.0% to 68.9%).
1265,Consulting,9,Extraction (recall) + Reasoning,Not primary objective,[],1,7.6923076923076925,15.384615384615385,Calculates the avg valuation of the top 10% of unicorns as $14B (acceptable range is $13B to $15B).
1265,Consulting,10,Extraction (recall) + Reasoning,Not primary objective,[],1,7.6923076923076925,15.384615384615385,Calculates the avg valuation of the bottom 90% of unicorns as $2B (acceptable range is $1B to $3B).
1265,Consulting,11,Reasoning,Primary objective(s),"[9, 10]",0,7.6923076923076925,7.6923076923076925,Calculates the ratio of the avg. valuation of the top 10% to the bottom 90% of unicorns as 7.7 (acceptable range is 7.0 to 8.4).
1265,Consulting,12,Reasoning,Primary objective(s),"[2, 4, 6]",1,7.6923076923076925,15.384615384615385,Recommends that Titan Capital should prioritize the country-industry combination of United States and Media & Entertainment industry.
1265,Consulting,13,Extraction (recall) + Reasoning,Primary objective(s),[12],0,7.6923076923076925,7.6923076923076925,"Provides at least one of the following as an explanation for the Media & Entertainment not being the best industry to prioritize within the United States: -Within the United States, the industry with highest average valuation is Industrials -ByteDance is inflating the Media & Entertainment Industry's average valuation -ByteDance is not located in the United States -When outliers are removed, the highest average industry is no longer Media & Entertainment"
1269,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],0,12.5,12.5,"Calculates total California population in 2020 as 39,521,958 (acceptable value is 39,521,958)"
1269,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],0,12.5,12.5,"Calculates total California population in 2024 as 39,431,263 (acceptable value is 39,431,263)"
1269,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],0,12.5,12.5,"Calculates total California population in 2030 as 39,338,611 (acceptable value is 39,338,611)"
1269,Consulting,4,Extraction (recall) + Reasoning,Not primary objective,[],3,12.5,50.0,"Calculates total California population in 2030 within larger population areas of >1M people as 28,217,244 (acceptable range is 28,217,200 to 28,217,300)"
1269,Consulting,5,Extraction (recall) + Reasoning,Not primary objective,[],3,12.5,50.0,"Calculates total California population in 2030 within smaller population areas of <=1M people as 11,121,367 (acceptable range is 11,121,300 to 11,121,400)"
1269,Consulting,6,Reasoning,Primary objective(s),"[4, 5]",2,12.5,37.5,"Calculates total market size as $761,037,942 (acceptable range is $761,037,900 to $761,038,000)"
1269,Consulting,7,Reasoning,Primary objective(s),[6],1,12.5,25.0,Identifies that the market size estimate is too high
1269,Consulting,8,Reasoning,Primary objective(s),"[7, 6]",0,12.5,12.5,Provides one of the following options below as a reason why the market size estimate is too high: - Some of the assumptions may be overly-optimistic - Surfing is a niche recreational activity that is not evenly distributed across counties
1288,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,Calculates the average percentage reduction in clinician documentation time per encounter as 25.49%. (Acceptable range is 25.39% to 25.59%).
1288,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,Calculates the percentage increase in documentation accuracy as 4.38%. (Acceptable range is 4.28% to 4.48%).
1288,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,Calculates the percentage reduction in claim denial rate as 34.80%. (Acceptable range is 34.70% to 34.90%).
1288,Consulting,4,Reasoning,Not primary objective,[1],1,11.11111111111111,22.22222222222222,Identifies the reduction in clinician documentation time benchmark is met.
1288,Consulting,5,Reasoning,Not primary objective,[2],1,11.11111111111111,22.22222222222222,Identifies the coding accuracy improvement benchmark is met.
1288,Consulting,6,Reasoning,Not primary objective,[3],1,11.11111111111111,22.22222222222222,Identifies the denial rate reduction benchmark is met.
1288,Consulting,7,Reasoning,Primary objective(s),"[4, 5, 6, 8]",0,11.11111111111111,11.11111111111111,Provides a strategy recommendation for enterprise rollout that includes one of the following: - Enterprise rollout under active governance oversight. - A controlled enterprise rollout focusing on user targeted training. - Rollout approval with a conditional clause requiring sustained throughput gains of 35% or higher.
1288,Consulting,8,Extraction (recall) + Reasoning,Primary objective(s),[],2,11.11111111111111,33.333333333333336,Calculates the percentage increase in clinician throughput as 34.21%. (Acceptable range is 34.11% to 34.31%)
1288,Consulting,9,Reasoning,Not primary objective,[8],0,11.11111111111111,11.11111111111111,Identifies the throughput gain benchmark is not met.
1588,Finance,1,Extraction (recall) + Reasoning,Primary objective(s),[],0,10.0,10.0,"For Scenario 1 (FY28 exit), calculates the Net IRR for LPs as 29.79% (acceptable range is 29.49% to 30.09%)"
1588,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,"For Scenario 1 (FY28 exit), calculates the Net MOIC for LPs as 2.84x (acceptable range is 2.81x to 2.87x)"
1588,Finance,3,Extraction (recall) + Reasoning,Primary objective(s),[],0,10.0,10.0,"For Scenario 1 (FY28 exit), calculates the Carry for the GP as $16,671K (acceptable range is $16,505K to $16,838K)"
1588,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,"For Scenario 1 (FY28 exit), calculates that 17.64% of total value is generated due to EBITDA growth (acceptable range is 17.46% to 17.81%)"
1588,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,"For Scenario 1 (FY28 exit), calculates that 73.88% of total value is generated due to Multiple Expansion (acceptable range is 73.14% to 74.62%)"
1588,Finance,6,Extraction (recall) + Reasoning,Primary objective(s),[],0,10.0,10.0,"For Scenario 2 (FY29 exit), calculates the Net IRR for LPs as 27.36% (acceptable range is 27.09% to 27.63%)"
1588,Finance,7,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,"For Scenario 2 (FY29 exit), calculates the Net MOIC for LPs as 3.35x (acceptable range is 3.32x to 3.39x)"
1588,Finance,8,Extraction (recall) + Reasoning,Primary objective(s),[],0,10.0,10.0,"For Scenario 2 (FY29 exit), calculates the Carry for the GP as $21,228K (acceptable range is $21,016K to $21,441K)"
1588,Finance,9,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,"For Scenario 2 (FY29 exit), calculates that 18.54% of total value is generated due to EBITDA growth (acceptable range is 18.35% to 18.72%)"
1588,Finance,10,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,"For Scenario 2 (FY29 exit), calculates that 70.81% of total value is generated due to Multiple Expansion (acceptable range is 70.10% to 71.52%)"
2107,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],10,6.666666666666667,73.33333333333333,States Technology IP annual book amortization (pre-tax) is USD 16.98 million (acceptable range is USD 16.81 to 17.15)
2107,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],10,6.666666666666667,73.33333333333333,States Customer relationship annual book amortization (pre-tax) is USD 82.50 million (acceptable range is 81.68 to 83.33)
2107,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],10,6.666666666666667,73.33333333333333,States inventory step up year 1 after-tax net income impact is USD 123.75 million (acceptable range 122.51 to 124.99)
2107,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[],10,6.666666666666667,73.33333333333333,States deferred revenue haircut Year-1 after-tax net income reduction = USD 44.55million (acceptable range is 44.10m to 45.00)
2107,Finance,5,Extraction (recall) + Reasoning,Not primary objective,"[1, 2, 3, 4]",8,6.666666666666667,60.0,"States opening fair value of identifiable net assets is USD 1,989.17 million (acceptable range is 1,969.28 to USD 2,009.06 )"
2107,Finance,6,Extraction (recall) + Reasoning,Primary objective(s),[5],7,6.666666666666667,53.333333333333336,"States Goodwill is USD 11,870.83 million (acceptable range 11,752.12 to 11,989.54m)"
2107,Finance,7,Extraction (recall) + Reasoning,Not primary objective,[],0,6.666666666666667,6.666666666666667,States Section 382 NOL benefit is USD 13.75m (acceptable range 13.61 to 13.89)
2107,Finance,8,Extraction (recall) + Reasoning,Not primary objective,"[6, 1]",5,6.666666666666667,40.0,States Section 338 Year-1 tax shield is USD 120.41 million (acceptable range 119.21 to 121.61)
2107,Finance,9,Extraction (recall) + Reasoning,Not primary objective,[6],5,6.666666666666667,40.0,States after-tax convertible interest effect for if-converted is USD 23.73 million (acceptable range 23.49 to 23.97)
2107,Finance,10,Extraction (recall) + Reasoning,Not primary objective,"[1, 2, 3, 4]",5,6.666666666666667,40.0,States NCI share of adjusted target Year-1 net income is USD 26.13 million (acceptable range 25.87 to 26.39)
2107,Finance,11,Extraction (recall) + Reasoning,Not primary objective,"[8, 9, 10]",4,6.666666666666667,33.333333333333336,"States Year-1 net income to common (basic) is USD 1,371.39 (acceptable range 1,357.68 to 1,385.10)"
2107,Finance,12,Extraction (recall) + Reasoning,Primary objective(s),"[9, 11, 5]",1,6.666666666666667,13.333333333333334,States US GAAP diluted EPS is USD 1.00 (acceptable range 0.99 to 1.01)
2107,Finance,13,Extraction (recall) + Reasoning,Primary objective(s),"[11, 5]",1,6.666666666666667,13.333333333333334,States Economic diluted EPS is USD 1.15 (acceptable range 1.14 to 1.16)
2107,Finance,14,Extraction (recall) + Reasoning,Primary objective(s),[12],0,6.666666666666667,6.666666666666667,States dilution vs standalone (US GAAP) is −16.67% (acceptable range is −17.67% to −15.67%)
2107,Finance,15,Extraction (recall) + Reasoning,Primary objective(s),[13],0,6.666666666666667,6.666666666666667,States dilution vs standalone (Economic) = −4.17% (acceptable range −5.17% to −3.17%)
2108,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],5,16.666666666666668,100.0,"Calculate Nike's Enterprise Value as $104,848M (Acceptable range is $103,799M to $105,896M)"
2108,Finance,2,Extraction (recall) + Reasoning,Primary objective(s),[1],1,16.666666666666668,33.333333333333336,Calculate Nike's Enterprise Value / Revenue as 2.26x (Acceptable range is 2.23 to 2.29)
2108,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[1],1,16.666666666666668,33.333333333333336,Calculate Nike's Enterprise Value / EBITDA as 23.03 (Acceptable range is 22.80 to 23.26)
2108,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[1],2,16.666666666666668,50.0,"Calculate Nike's Equity Value as $102,981M (Acceptable range is $101,951M to $104,010M)"
2108,Finance,5,Extraction (recall) + Reasoning,Primary objective(s),[4],1,16.666666666666668,33.333333333333336,Calculate Nike's Equity per Share as $69.23 (Acceptable range is $68.53 to $69.92)
2108,Finance,6,Reasoning,Primary objective(s),"[2, 3, 5]",0,16.666666666666668,16.666666666666668,Comment that 'Nike appears undervalued by the market'
2120,Finance,1,Extraction (recall) + Reasoning,Primary objective(s),[],0,11.11111111111111,11.11111111111111,Calculates that the largest drawdown for the S&P 500 in the five years leading up to 04/15/2025 is -25.36% (acceptable range is -25.61% to -25.11%)
2120,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],2,11.11111111111111,33.333333333333336,Determines that the largest drawdown period for the S&P 500 in the five years leading up to 04/15/2025 began on 01/03/2022 (acceptable value is 01/03/2022)
2120,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],2,11.11111111111111,33.333333333333336,Determines that the largest drawdown period for the S&P 500 in the five years leading up to 04/15/2025 ended on 10/12/2022 (acceptable value is 10/12/2022)
2120,Finance,4,Extraction (recall) + Reasoning,Not primary objective,"[2, 3]",0,11.11111111111111,11.11111111111111,Calculates that the largest drawdown for the S&P 500 in the five years leading up to 04/15/2025 lasted 282 calendar days (acceptable range is 279 calendar days to 285 calendar days)
2120,Finance,5,Extraction (recall) + Reasoning,Primary objective(s),[],0,11.11111111111111,11.11111111111111,Calculates that the largest drawdown for the Nikkei225 in the five years leading up to 04/15/2025 is -26.26% (acceptable range is -26.52% to -26.00%)
2120,Finance,6,Extraction (recall) + Reasoning,Not primary objective,[],2,11.11111111111111,33.333333333333336,Determines that the largest drawdown period for the Nikkei225 in the five years leading up to 04/15/2025 began on 07/11/2024 (acceptable value is 07/11/2024)
2120,Finance,7,Extraction (recall) + Reasoning,Not primary objective,[],2,11.11111111111111,33.333333333333336,Determines that the largest drawdown period for the Nikkei225 in the five years leading up to 04/15/2025 ended on 04/07/2025 (acceptable value is 04/07/2025)
2120,Finance,8,Extraction (recall) + Reasoning,Not primary objective,"[6, 7]",0,11.11111111111111,11.11111111111111,Calculates that the largest drawdown for the Nikkei225 in the five years leading up to 04/15/2025 lasted 270 calendar days (acceptable range is 267 calendar days to 273 calendar days)
2120,Finance,9,Extraction (recall) + Reasoning,Primary objective(s),"[2, 3, 6, 7]",0,11.11111111111111,11.11111111111111,Concludes that the Nikkei225 is the index that should be avoided based on the highest daily volatility during the largest drawdown period in the five years leading up to 04/15/2025
2121,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],0,20.0,20.0,Calculates the Weighted Average (by Total Balance) Bankruptcy Date for bankruptcy flagged loans as 12/13/2017. (Acceptable range 11/13/2017 to 1/13/2018).
2121,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],0,20.0,20.0,Calculates the concentration of bankruptcy flagged loans where the Borrower filed for bankruptcy within 5 years of the loan's origination date as 5.42%. (Acceptable range 5.37% to 5.47%).
2121,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],0,20.0,20.0,Calculates the Weighted Average Market Value (by Total Balance) for Pools 1 through 3 as 60.42%. (Acceptable range 59.81% to 61.02%).
2121,Finance,4,Extraction (recall) + Reasoning,Primary objective(s),[],0,20.0,20.0,"Calculates the aggregate loan balance write-off at maturity for Pools 1 through 3 as $14,436,180. (Acceptable range $14,291,818 to $14,580,541)."
2121,Finance,5,Extraction (recall) + Reasoning,Primary objective(s),[],0,20.0,20.0,"Calculates the implied borrowing base for Pools 1 through 3 as $7,709,178. (Acceptable range $7,632,086 to $7,786,270)."
2145,Finance,1,Extraction (recall) + Reasoning,Primary objective(s),[],2,10.0,30.0,Calculates that Coupang's beta is 0.61 (acceptable range is 0.60 to 0.62)
2145,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],3,10.0,40.0,Calculates that Coupang's 2024 total debt amount is $1.53 billion (acceptable range is $1.51 billion to $1.55 billion)
2145,Finance,3,Extraction (recall),Not primary objective,[],3,10.0,40.0,Determines that Coupang's market capitalization as of 12/31/2024 is $40.51 billion (acceptable range is $40.10 billion to $40.92 billion)
2145,Finance,4,Reasoning,Not primary objective,"[2, 3]",1,10.0,20.0,Calculates that Coupang's Debt to Total Capitalization is 3.6% (acceptable range is 3.5% to 3.7%)
2145,Finance,5,Reasoning,Not primary objective,"[2, 3]",1,10.0,20.0,Calculates that Coupang's Equity to Total Capitalization is 96.4% (acceptable range is 95.4% to 97.4%)
2145,Finance,6,Extraction (recall),Not primary objective,[],2,10.0,30.0,Determines that the Risk-Free Rate is 4.3% (acceptable value is 4.3%)
2145,Finance,7,Reasoning,Not primary objective,"[1, 6]",1,10.0,20.0,Calculates that Coupang's Cost of Equity is 8.9% (acceptable range is 8.8% to 9.0%)
2145,Finance,8,Extraction (recall),Not primary objective,[],2,10.0,30.0,Determines that Coupang's Cost of Debt is 6.8% (acceptable value is 6.8%)
2145,Finance,9,Reasoning,Not primary objective,[8],1,10.0,20.0,Calculates that Coupang's After-Tax Cost of Debt is 5.1% (acceptable range is 5.0% to 5.2%)
2145,Finance,10,Reasoning,Primary objective(s),"[4, 5, 7, 9]",0,10.0,10.0,Calculates that Coupang's WACC is 8.8% (acceptable range is 8.7% to 8.9%)
2157,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],2,14.285714285714286,42.857142857142854,"For question 1, states that total equity investment required at acquisition is $40.00M (with a tolerance range between $39.60M and $40.40M)."
2157,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],4,14.285714285714286,71.42857142857143,"For question 2, state that Summit's projected EBITDA in Year 5 is $15.19M (with an acceptable answer range between $15.04M and $15.34M)."
2157,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],3,14.285714285714286,57.142857142857146,States that ending debt balance at the end of Year 5 is $34.56M (with a tolerance range between $34.21M and $34.91M).
2157,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[2],3,14.285714285714286,57.142857142857146,"For question 4, states that the Enterprise Value (EV) at exit is $106.36M (with a tolerance range between $105.30M and $107.42M)."
2157,Finance,5,Extraction (recall) + Reasoning,Not primary objective,"[4, 3]",2,14.285714285714286,42.857142857142854,"For question 5, the model states that equity value upon exit after debt repayment is $71.80M (with a tolerance range between $71.08M and $72.52M)."
2157,Finance,6,Extraction (recall) + Reasoning,Primary objective(s),"[1, 5]",0,14.285714285714286,14.285714285714286,States that the MOIC is 1.79× (with a tolerance range between 1.77× and 1.81×)
2157,Finance,7,Extraction (recall) + Reasoning,Primary objective(s),"[1, 5]",0,14.285714285714286,14.285714285714286,States that the IRR is 12.4% (with a tolerance range between 12.2% and 12.6%).
2186,Finance,1,Reasoning,Not primary objective,[],1,20.0,40.0,"States the Enterprise Value as £10,000,000 (acceptable value is £10,000,000)"
2186,Finance,2,Extraction (recall) + Reasoning,Primary objective(s),[],1,20.0,40.0,"Calculates excess cash as £15,000 (acceptable value is £15,000)"
2186,Finance,3,Extraction (recall) + Reasoning,Primary objective(s),[],1,20.0,40.0,"Calculates Debt/Debt-like items as £7,000 (acceptable value is £7,000)"
2186,Finance,4,Extraction (recall) + Reasoning,Primary objective(s),[],1,20.0,40.0,"Calculates the net working capital adjustment at Mar-25 of £1,667 (acceptable range between £1,650 and £1,684)"
2186,Finance,5,Reasoning,Primary objective(s),"[1, 2, 3, 4]",0,20.0,20.0,"Calculate the Equity value for the company at Mar-25 of £10,009,667 (acceptable range £10,009,650 to £10,009,684)"
2192,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],2,20.0,60.0,Calculates the YTM at tender price (YTM_Tender) as 2.204% (acceptabel range is 2.182% to 2.226%)
2192,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],3,20.0,80.0,Calculates the curve-consistent YTM (YTM_Hold) as 2.158% (acceptable range is 2.136% to 2.180%)
2192,Finance,3,Reasoning,Primary objective(s),"[1, 2]",1,20.0,40.0,Calculates the delta in yields between YTM_Tender and YTM_Hold (Delta_YTM) as 4.5bps (acceptable range is 4.4bps to 4.6bps)
2192,Finance,4,Reasoning,Primary objective(s),[3],0,20.0,20.0,States not to proceed with the tender
2192,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[2],0,20.0,20.0,Calculates the breakeven tender price as 104.963 (acceptable range is 103.913 to 106.013)
2205,Finance,1,Reasoning,Not primary objective,[],3,16.666666666666668,66.66666666666667,Calculates the bond's yield to maturity on 01-Oct-25 as 4.718% (acceptable range is 4.671% to 4.765%)
2205,Finance,2,Reasoning,Not primary objective,[],3,16.666666666666668,66.66666666666667,Calculates the bond's yield to maturity on 15-Oct-25 as 4.533% (acceptable range is 4.488% to 4.578%)
2205,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[1],2,16.666666666666668,50.0,Calculates the bond's credit spread (i-spread) on 01-Oct-25 as 219.8bps (acceptable range is 217.6bps to 222.0bps)
2205,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[2],2,16.666666666666668,50.0,Calculates the bond's credit spread (i-spread) on 15-Oct-25 as 198.7bps (acceptable range is 196.7bps to 200.7bps)
2205,Finance,5,Reasoning,Primary objective(s),"[3, 4]",1,16.666666666666668,33.333333333333336,Calculates the movement in credit spreads as -21.1bps (acceptable range is -21.3bps to -20.9bps)
2205,Finance,6,Reasoning,Primary objective(s),[5],0,16.666666666666668,16.666666666666668,Determines that the movement in credit spreads is material.
2217,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],8,10.0,90.0,Calculates basic shares outstanding as 256.9 million (acceptable range from 254.4 million to 259.5 million)
2217,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],8,10.0,90.0,Calculates total dilutive shares (impact of dilutive securities) as 27.8 million (acceptable range from 27.5 million to 28.1 million)
2217,Finance,3,Reasoning,Not primary objective,"[1, 2]",7,10.0,80.0,Calculates fully diluted shares outstanding as 284.8 million (acceptable range from 281.9 million to 287.6 million)
2217,Finance,4,Extraction (recall) + Reasoning,Primary objective(s),[3],6,10.0,70.0,"Calculates fully diluted market capitalization (based on VWAP) as $94,404 million (acceptable range from $93,460 million to $95,348 million)"
2217,Finance,5,Extraction (recall) + Reasoning,Primary objective(s),[4],3,10.0,40.0,"Calculates enterprise value as $84,444 million (acceptable range from $83,600 million to $85,289 million)"
2217,Finance,6,Extraction (recall) + Reasoning,Not primary objective,[5],0,10.0,10.0,"Calculates enterprise value to last twelve months (LTM) June 30, 2025, Revenue as 12.0x (acceptable range from 11.8x to 12.2x)"
2217,Finance,7,Extraction (recall) + Reasoning,Not primary objective,[5],0,10.0,10.0,"Calculates enterprise value to last twelve months (LTM) June 30, 2025, Gross Profit as 14.1x (acceptable range from 13.9x to 14.3x)"
2217,Finance,8,Extraction (recall) + Reasoning,Not primary objective,[5],0,10.0,10.0,"Calculates enterprise value to last twelve months (LTM) June 30, 2025, Operating Income as 44.8x (acceptable range from 44.3x to 45.3x)"
2217,Finance,9,Extraction (recall) + Reasoning,Not primary objective,[4],0,10.0,10.0,"Calculates fully diluted market capitalization (using VWAP) to last twelve months (LTM) June 30, 2025, Revenue as 13.5x (acceptable range from 13.2x to 13.8x)"
2217,Finance,10,Extraction (recall) + Reasoning,Not primary objective,[4],0,10.0,10.0,"Calculates fully diluted market capitalization (using VWAP) to last twelve months (LTM) June 30, 2025, Net Income as 33.0x (acceptable range from 32.5x to 33.5x)"
2228,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],2,20.0,60.0,"Calculates the forward twelve-month (FY30) Net Operating Income (NOI) as 2,141,043 (Acceptable range of 2,119,632 to 2,162,453)"
2228,Finance,2,Extraction (recall) + Reasoning,Primary objective(s),[1],1,20.0,40.0,"Calculates the gross proceeds from the sale of the property in FY29, excluding selling costs as 35,684,042 (Acceptable range of 35,327,202 to 36,040,883)."
2228,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[2],0,20.0,20.0,"Calculates the total selling costs associated with the sale of the property as 535,261 (Acceptable range of 529,908 to 540,613)"
2228,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[],0,20.0,20.0,"Calculates the principal balance of the senior debt repaid at maturity (FY29) as 11,052,806 (Acceptable range of 10,942,278 to 11,163,334)"
2228,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[],0,20.0,20.0,"Principal balance of the mezzanine debt repaid at maturity (FY29) is 2,898,185 (Acceptable range of 2,869,203 to 2,927,167)"
2230,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],5,12.5,75.0,States that the 4.5 month USD/GBP forward rate is 0.788566 (acceptable range is 0.780680 to 0.796452)
2230,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],3,12.5,50.0,"States that total USD consideration at close is USD 1,308,356,290.76 (acceptable range is 1,295,272,727.85 to 1,321,439,853.67)"
2230,Finance,3,Reasoning,Primary objective(s),"[1, 2]",2,12.5,37.5,"States that total GBP consideration at close is GBP 1,031,725,286.78 (acceptable range is 1,021,408,033.91 to 1,042,042,539.65)"
2230,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[1],1,12.5,25.0,"States that net GBP inflow at close (Option A) is GBP 30,799,540.21 (acceptable range is 30,491,544.81 to 31,107,535.61)"
2230,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[1],1,12.5,25.0,"States that net GBP inflow at close (Option B) is GBP 32,611,277.87 (acceptable range is 32,285,165.09 to 32,937,390.65)"
2230,Finance,6,Extraction (recall) + Reasoning,Primary objective(s),"[1, 3, 4]",0,12.5,12.5,"States that gross USD Term Loan B (Option A) is USD 929,530,718.89 (acceptable range is 920,235,411.70 to 938,826,026.08)"
2230,Finance,7,Extraction (recall) + Reasoning,Primary objective(s),"[1, 3, 5]",0,12.5,12.5,"States that gross USD Term Loan B (Option B) is USD 927,179,667.14 (acceptable range is 917,907,870.47 to 936,451,463.81)"
2230,Finance,8,Extraction (recall) + Reasoning,Primary objective(s),[],0,12.5,12.5,"States that year 1 net GBP remittance difference (Option B - Option A) is GBP 1,290,350.05 (acceptable range is 1,277,446.55 to 1,303,253.55)"
2232,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],6,10.0,70.0,"Calculates Total Use of Funds as $25,537,500 (Acceptable range of $25,282,125 to $25,792,875)"
2232,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[1],3,10.0,40.0,"Calculates Total Initial Equity Investment as $10,537,500 (Acceptable range of $10,432,125 to $10,642,875)"
2232,Finance,3,Extraction (recall) + Reasoning,Not primary objective,[],3,10.0,40.0,"Calculates Total Unlevered Returns as $42,010,753 (Acceptable range of $41,590,646 to $42,430,861)"
2232,Finance,4,Extraction (recall) + Reasoning,Primary objective(s),"[1, 3]",2,10.0,30.0,Calculates Unlevered Equity Multiple (MOIC) as 1.65x (Acceptable range of 1.63x to 1.67x)
2232,Finance,5,Reasoning,Primary objective(s),[4],0,10.0,10.0,Concludes that the project does meet the minimum Unlevered MOIC requirement of the debt lenders
2232,Finance,6,Extraction (recall) + Reasoning,Not primary objective,[],0,10.0,10.0,"Calculates Replacement reserve balance returned to equity investors as $72,455 (Acceptable range of $71,730 to $73,179)"
2232,Finance,7,Extraction (recall) + Reasoning,Not primary objective,[],3,10.0,40.0,"Calculates the Total Levered Returns as $22,696,135 (Acceptable range of $22,469,174 to $22,923,097)"
2232,Finance,8,Extraction (recall) + Reasoning,Primary objective(s),"[7, 2]",2,10.0,30.0,Calculates Levered Equity Multiple (MOIC) as 2.15x (Acceptable range of 2.13x to 2.18x)
2232,Finance,9,Reasoning,Primary objective(s),[8],0,10.0,10.0,Concludes that the project does meet the minimum levered MOIC requirement of equity investors
2232,Finance,10,Extraction (recall) + Reasoning,Not primary objective,"[4, 8]",0,10.0,10.0,Calculates the Percentage difference between Unlevered MOIC and Levered MOIC as 30.93% (Acceptable range of 30.63% to 31.23% )
2261,Finance,1,Extraction (recall) + Reasoning,Not primary objective,[],5,10.0,60.0,"Determine the total weighted Stable Retail Deposits as at 31 December 2025 as £66,736 million. (Acceptable range is £66,136 million to £67,336 million)"
2261,Finance,2,Extraction (recall) + Reasoning,Not primary objective,[],5,10.0,60.0,"Determine the total weighted Less Stable Retail Deposit as at 31 December 2025 as £135,875m. (Acceptable range is £134,875m to £136,875m)"
2261,Finance,3,Reasoning,Not primary objective,"[1, 2]",4,10.0,50.0,"Determine the total weighted Retail Deposit as at 31 December 2025 as £202,611 million. (Acceptable range is £200,611 million to £204,611 million)"
2261,Finance,4,Extraction (recall) + Reasoning,Not primary objective,[],5,10.0,60.0,"Determine the total weighted Operational Deposits as at 31 December 2025 as £12,084 million (Acceptable value is £11,984 million to £12,184 million)"
2261,Finance,5,Extraction (recall) + Reasoning,Not primary objective,[],5,10.0,60.0,"Determine the total weighted Other Wholesale Funding as at 31 December 2025 as £213,070 million (Acceptable range is £211,070 million to £215,070 million)"
2261,Finance,6,Reasoning,Not primary objective,"[4, 5]",4,10.0,50.0,"Determine the total weighted Wholesale Funding as at 31 December 2025 as £225,154 million (Acceptable range is £223,154 million to £227,154 million)"
